country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million;vaccines;source_name;source_website
Albania;ALB;26/03/2021;622480;;;29000;32760;216;;;11380;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;27/03/2021;640750;;;18270;31130;223;;;10820;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;28/03/2021;780000;;;139250;46780;271;;;16260;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;29/03/2021;;;;;72040;;;;25030;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;30/03/2021;1193210;;;;96620;415;;;33570;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;31/03/2021;1388460;;;195250;121220;482;;;42120;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;01/04/2021;1554630;;;166170;137310;54;;;47710;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;02/04/2021;1724860;;;170230;157480;599;;;54720;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;03/04/2021;1854960;;;130100;173460;645;;;60280;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;04/04/2021;1928820;;;73860;164120;67;;;57030;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;05/04/2021;2067080;;;138260;154350;718;;;53630;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;06/04/2021;2215880;;;148800;146100;77;;;50770;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;07/04/2021;2323790;;;107910;133620;807;;;46430;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;08/04/2021;2425420;;;101630;124400;843;;;43230;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;09/04/2021;2506760;;;81340;111700;871;;;38810;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;10/04/2021;2568100;;;61340;101880;892;;;35400;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;11/04/2021;;;;;98980;;;;34390;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;12/04/2021;2675310;;;;86890;93;;;30190;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;13/04/2021;2812160;;;136850;85180;977;;;29600;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;14/04/2021;;;;;86390;;;;30020;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;15/04/2021;3044880;;;;88490;1058;;;30750;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;16/04/2021;3146220;;;101340;91350;1093;;;31740;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;17/04/2021;3248400;;;102180;97190;1129;;;33770;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;18/04/2021;3329050;;;80650;101050;1157;;;35110;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;19/04/2021;3459340;;;130290;112000;1202;;;38920;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;20/04/2021;3500000;;;40660;98260;1216;;;34140;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;21/04/2021;3720750;;;220750;113180;1293;;;39330;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;22/04/2021;3829980;;;109230;112160;1331;;;38970;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;23/04/2021;3913510;;;83530;109610;136;;;38090;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;24/04/2021;4000640;;;87130;107460;139;;;37340;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;25/04/2021;;;;;102050;;;;35460;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;26/04/2021;4086190;;;;89550;142;;;31120;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;27/04/2021;4168550;;;82360;95510;1449;;;33190;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;28/04/2021;4336280;;;167730;87930;1507;;;30550;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;29/04/2021;4532480;;;196200;100360;1575;;;34870;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;30/04/2021;4769030;;;236550;122220;1657;;;42470;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;01/05/2021;4940280;;;171250;134230;1717;;;46640;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;02/05/2021;;;;;144890;;;;50350;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;03/05/2021;5175010;;;;155550;1798;;;54050;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;04/05/2021;5373870;;;198860;172190;1867;;;59830;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;05/05/2021;5565840;;;191970;175650;1934;;;61040;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Albania;ALB;06/05/2021;5722260;;;156420;169970;1988;;;59060;Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V;Ministry of Health;https://twitter.com/gmanastirliu/status/1390377610140700676
Algeria;DZA;29/01/2021;0;;;;;0;;;;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;30/01/2021;300;;;300;300;0;;;10;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;31/01/2021;;;;;18890;;;;430;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;01/02/2021;;;;;25090;;;;570;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;02/02/2021;;;;;28190;;;;640;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;03/02/2021;;;;;30050;;;;690;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;04/02/2021;;;;;31290;;;;710;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;05/02/2021;;;;;32170;;;;730;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;06/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;07/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;08/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;09/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;10/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;11/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;12/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;13/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;14/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;15/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;16/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;17/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;18/02/2021;;;;;37480;;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria;DZA;19/02/2021;750000;;;;37480;17;;;850;Sputnik V;Ministry of Health;https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Andorra;AND;25/01/2021;5760;5760;;;;75;75;;;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;26/01/2021;;;;;660;;;;8540;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;27/01/2021;;;;;660;;;;8540;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;28/01/2021;;;;;660;;;;8540;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;29/01/2021;;;;;660;;;;8540;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;30/01/2021;;;;;660;;;;8540;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;31/01/2021;;;;;660;;;;8540;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;01/02/2021;10360;10360;;;660;134;134;;8540;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;02/02/2021;;;;;600;;;;7770;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;03/02/2021;;;;;550;;;;7120;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;04/02/2021;;;;;500;;;;6470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;05/02/2021;;;;;440;;;;5690;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;06/02/2021;;;;;390;;;;5050;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;07/02/2021;;;;;340;;;;4400;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;08/02/2021;;;;;280;;;;3620;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;09/02/2021;;;;;280;;;;3620;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;10/02/2021;12910;12910;;;280;167;167;;3620;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;11/02/2021;;;;;480;;;;6210;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;12/02/2021;16220;16220;;;680;21;21;;8800;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;13/02/2021;;;;;740;;;;9580;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;14/02/2021;;;;;810;;;;10480;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;15/02/2021;;;;;870;;;;11260;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;16/02/2021;;;;;940;;;;12170;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;17/02/2021;;;;;1000;;;;12940;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;18/02/2021;;;;;870;;;;11260;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;19/02/2021;21410;21410;;;740;277;277;;9580;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;20/02/2021;;;;;710;;;;9190;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;21/02/2021;;;;;670;;;;8670;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;22/02/2021;;;;;640;;;;8280;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;23/02/2021;;;;;600;;;;7770;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;24/02/2021;23900;23900;;;570;309;309;;7380;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;25/02/2021;;;;;560;;;;7250;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
Andorra;AND;26/02/2021;25260;;;;550;327;;;7120;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Andorra;https://www.govern.ad/covid19_newsletter/
